accident_index,accident_severity,speed_limit,weather_conditions,road_surface_conditions,day_of_week,urban_or_rural_area,light_conditions
2023006016,3,30.0,1.0,1.0,4,2,1
2023006017,2,70.0,1.0,4.0,4,1,1
2023006018,3,50.0,5.0,1.0,7,1,7
2023006019,3,70.0,1.0,2.0,7,1,1
2023006020,2,70.0,1.0,1.0,3,1,1
2023006021,3,30.0,1.0,1.0,6,1,6
2023006022,3,40.0,1.0,1.0,7,1,1
2023006023,3,30.0,1.0,1.0,6,1,1
2023006024,2,30.0,1.0,1.0,1,2,5
2023006025,2,60.0,1.0,2.0,1,2,1
2023006026,3,30.0,1.0,1.0,6,2,5
2023006027,3,50.0,1.0,4.0,5,1,1
2023006028,2,50.0,1.0,1.0,6,1,1
2023006029,3,30.0,1.0,1.0,7,2,5
2023006030,2,70.0,4.0,1.0,5,1,1
2023006031,3,30.0,1.0,5.0,5,1,1
2023006032,3,30.0,4.0,1.0,4,2,6
2023006033,3,70.0,1.0,1.0,7,1,1
2023006034,3,30.0,1.0,3.0,3,1,1
2023006035,3,50.0,1.0,1.0,2,1,7
2023006036,3,30.0,3.0,2.0,1,2,1
2023006037,3,30.0,1.0,1.0,7,2,1
2023006038,3,60.0,1.0,1.0,5,2,1
2023006039,2,,1.0,1.0,1,1,1
2023006040,3,30.0,1.0,3.0,1,2,1
2023006041,3,30.0,1.0,3.0,1,3,1
2023006042,2,70.0,1.0,1.0,6,2,1
2023006043,3,20.0,1.0,1.0,3,1,1
2023006044,2,70.0,1.0,1.0,1,2,1
2023006045,3,30.0,1.0,1.0,7,2,1
2023006046,3,40.0,1.0,1.0,3,2,4
2023006047,2,70.0,1.0,1.0,2,2,1
2023006048,3,30.0,1.0,1.0,2,2,4
2023006049,3,40.0,1.0,1.0,4,2,1
2023006050,3,50.0,1.0,2.0,1,1,7
2023006051,3,50.0,1.0,2.0,5,1,7
2023006052,3,30.0,1.0,1.0,4,1,5
2023006053,3,40.0,1.0,2.0,6,1,1
2023006054,3,50.0,1.0,1.0,7,2,6
2023006055,3,60.0,1.0,1.0,7,1,7
2023006056,3,50.0,1.0,2.0,4,1,1
2023006057,3,30.0,1.0,2.0,2,1,1
2023006058,3,70.0,1.0,1.0,5,1,1
2023006059,3,30.0,9.0,1.0,1,2,1
2023006060,3,20.0,1.0,3.0,1,2,1
2023006061,3,30.0,1.0,1.0,2,2,1
2023006062,3,30.0,1.0,1.0,6,1,1
2023006063,3,30.0,1.0,2.0,3,1,1
2023006064,3,30.0,5.0,1.0,2,2,5
2023006065,3,30.0,4.0,1.0,5,1,1
2023006066,3,40.0,2.0,4.0,3,2,1
2023006067,3,30.0,8.0,1.0,5,2,4
2023006068,3,30.0,1.0,1.0,1,1,1
2023006069,2,30.0,1.0,1.0,3,1,1
2023006070,3,30.0,4.0,1.0,5,1,1
2023006071,3,30.0,1.0,1.0,7,2,1
2023006072,3,40.0,9.0,1.0,1,1,5
2023006073,2,70.0,1.0,1.0,5,1,1
2023006074,3,70.0,1.0,1.0,3,1,1
2023006075,3,70.0,9.0,1.0,1,1,1
2023006076,2,30.0,1.0,,5,2,4
2023006077,3,30.0,2.0,1.0,4,1,4
2023006078,3,30.0,,1.0,3,1,1
2023006079,3,50.0,1.0,1.0,3,1,1
2023006080,3,30.0,5.0,1.0,3,1,1
2023006081,3,40.0,1.0,2.0,6,1,5
2023006082,3,30.0,1.0,2.0,1,1,1
2023006083,3,30.0,1.0,1.0,3,2,5
2023006084,3,70.0,4.0,1.0,5,1,6
2023006085,3,50.0,2.0,1.0,7,1,7
2023006086,3,60.0,1.0,1.0,4,1,6
2023006087,3,40.0,1.0,1.0,5,1,1
2023006088,3,70.0,3.0,1.0,5,2,1
2023006089,3,40.0,3.0,1.0,3,2,1
2023006090,2,70.0,1.0,4.0,4,1,1
2023006091,3,30.0,1.0,2.0,4,1,1
2023006092,3,40.0,2.0,2.0,7,1,1
2023006093,3,40.0,1.0,1.0,4,1,1
2023006094,3,30.0,8.0,1.0,4,2,6
2023006095,3,70.0,1.0,1.0,2,2,1
2023006096,3,70.0,1.0,4.0,7,1,1
2023006097,2,30.0,1.0,1.0,7,2,1
2023006098,3,30.0,5.0,1.0,4,2,5
2023006099,3,30.0,1.0,1.0,3,2,6
2023006100,3,70.0,1.0,2.0,6,1,1
2023006101,3,40.0,1.0,1.0,4,1,1
2023006102,3,20.0,4.0,1.0,5,1,1
2023006103,3,30.0,1.0,5.0,2,1,4
2023006104,3,20.0,1.0,1.0,5,1,1
2023006105,2,50.0,1.0,1.0,3,2,5
2023006106,3,30.0,1.0,1.0,3,1,4
2023006107,3,30.0,1.0,2.0,7,2,4
2023006108,2,50.0,1.0,1.0,6,2,5
2023006109,3,20.0,1.0,1.0,6,1,5
2023006110,3,30.0,2.0,2.0,4,1,1
2023006111,3,30.0,3.0,1.0,7,2,1
2023006112,3,30.0,5.0,3.0,6,2,1
2023006113,3,30.0,1.0,1.0,3,3,1
2023006114,3,70.0,2.0,1.0,2,2,7
2023006115,3,60.0,1.0,1.0,7,2,4
2023006116,3,70.0,1.0,2.0,6,2,1
2023006117,3,70.0,1.0,2.0,5,1,1
2023006118,3,30.0,1.0,1.0,3,2,1
2023006119,3,30.0,1.0,1.0,6,2,1
2023006120,3,30.0,1.0,,6,1,1
2023006121,2,60.0,1.0,1.0,3,1,1
2023006122,2,40.0,1.0,1.0,2,1,1
2023006123,1,30.0,1.0,5.0,1,3,1
2023006124,3,30.0,1.0,2.0,1,1,6
2023006125,3,30.0,1.0,1.0,2,2,5
2023006126,3,30.0,1.0,3.0,3,2,1
2023006127,3,70.0,1.0,1.0,2,2,1
2023006128,3,30.0,1.0,1.0,2,1,1
2023006129,2,70.0,1.0,2.0,1,2,1
2023006130,3,30.0,2.0,1.0,4,1,1
2023006131,3,50.0,1.0,3.0,6,1,1
2023006132,3,70.0,1.0,2.0,3,1,1
2023006133,3,70.0,3.0,1.0,5,1,1
2023006134,2,30.0,1.0,2.0,2,1,1
2023006135,1,30.0,1.0,,7,1,1
2023006136,2,30.0,1.0,1.0,1,2,4
2023006137,3,30.0,,3.0,4,1,1
2023006138,3,40.0,1.0,2.0,7,2,1
2023006139,3,70.0,2.0,1.0,3,1,1
2023006140,3,30.0,1.0,1.0,7,1,1
2023006141,3,30.0,1.0,1.0,2,1,1
2023006142,3,30.0,1.0,1.0,1,1,1
2023006143,2,70.0,2.0,1.0,2,1,1
2023006144,3,70.0,4.0,1.0,5,1,4
2023006145,3,30.0,1.0,1.0,7,1,1
2023006146,2,30.0,1.0,2.0,3,1,1
2023006147,3,50.0,1.0,1.0,6,1,1
2023006148,3,40.0,1.0,1.0,3,1,4
2023006149,3,30.0,1.0,4.0,3,2,1
2023006150,3,70.0,1.0,1.0,3,1,1
2023006151,3,70.0,9.0,2.0,1,1,1
2023006152,3,40.0,1.0,1.0,5,1,1
2023006153,2,40.0,1.0,1.0,2,2,1
2023006154,2,30.0,1.0,1.0,1,1,4
2023006155,3,40.0,1.0,1.0,7,1,4
2023006156,2,30.0,1.0,1.0,4,2,1
2023006157,3,30.0,2.0,1.0,3,1,5
2023006158,3,30.0,1.0,1.0,3,1,6
2023006159,2,30.0,9.0,1.0,2,1,1
2023006160,3,30.0,,1.0,3,3,1
2023006161,2,30.0,1.0,5.0,3,1,4
2023006162,3,40.0,1.0,2.0,2,1,4
2023006163,3,40.0,1.0,2.0,5,1,1
2023006164,3,30.0,1.0,2.0,1,2,6
2023006165,3,30.0,1.0,1.0,5,1,1
2023006166,3,60.0,1.0,1.0,2,1,1
2023006167,3,30.0,5.0,2.0,6,1,1
2023006168,3,70.0,1.0,1.0,7,1,1
2023006169,2,30.0,1.0,1.0,7,3,1
2023006170,2,40.0,1.0,1.0,6,1,1
2023006171,2,30.0,1.0,1.0,6,1,1
2023006172,3,40.0,1.0,1.0,3,1,1
2023006173,2,70.0,1.0,5.0,7,2,1
2023006174,3,70.0,1.0,2.0,3,1,1
2023006175,3,70.0,1.0,1.0,5,2,1
2023006176,3,30.0,2.0,1.0,4,1,1
2023006177,3,40.0,2.0,1.0,1,1,1
2023006178,3,30.0,1.0,1.0,3,1,1
2023006179,3,40.0,1.0,2.0,2,1,4
2023006180,3,30.0,2.0,1.0,5,1,1
2023006181,3,70.0,1.0,2.0,7,1,1
2023006182,3,70.0,1.0,1.0,1,2,6
2023006183,2,30.0,2.0,1.0,6,1,1
2023006184,3,30.0,1.0,2.0,4,2,5
2023006185,2,30.0,2.0,2.0,6,1,1
2023006186,3,40.0,1.0,2.0,6,1,1
2023006187,3,30.0,1.0,4.0,7,1,1
2023006188,3,70.0,1.0,2.0,3,1,5
2023006189,2,40.0,3.0,2.0,5,1,1
2023006190,2,40.0,1.0,2.0,3,1,1
2023006191,3,40.0,1.0,1.0,7,2,1
2023006192,3,20.0,2.0,1.0,7,1,7
2023006193,3,70.0,4.0,1.0,5,1,1
2023006194,3,40.0,2.0,1.0,4,2,1
2023006195,3,70.0,1.0,2.0,7,1,1
2023006196,2,30.0,4.0,1.0,2,2,1
2023006197,3,50.0,1.0,1.0,7,1,1
2023006198,3,30.0,1.0,2.0,7,1,4
2023006199,3,40.0,5.0,1.0,2,2,1
2023006200,2,50.0,1.0,1.0,1,1,1
2023006201,3,50.0,1.0,1.0,7,2,7
2023006202,3,50.0,1.0,2.0,3,2,4
2023006203,3,30.0,2.0,1.0,3,2,4
2023006204,3,70.0,1.0,4.0,3,2,1
2023006205,2,70.0,1.0,,2,1,1
2023006206,3,30.0,1.0,2.0,7,2,1
2023006207,3,70.0,1.0,1.0,1,1,5
2023006208,3,30.0,3.0,1.0,2,2,6
2023006209,3,40.0,1.0,1.0,6,1,1
2023006210,2,30.0,1.0,1.0,5,1,5
2023006211,3,70.0,2.0,1.0,3,2,1
2023006212,2,30.0,1.0,1.0,7,2,1
2023006213,3,30.0,1.0,1.0,7,3,6
2023006214,3,30.0,1.0,2.0,5,1,1
2023006215,3,30.0,2.0,1.0,6,1,1
2023006216,3,40.0,1.0,5.0,4,2,6
2023006217,2,30.0,1.0,2.0,7,1,1
2023006218,3,50.0,1.0,1.0,5,2,1
2023006219,3,70.0,1.0,1.0,5,2,4
2023006220,2,60.0,2.0,1.0,7,2,1
2023006221,3,,2.0,2.0,5,2,1
2023006222,3,30.0,1.0,2.0,7,2,7
2023006223,3,30.0,1.0,1.0,7,1,1
2023006224,3,30.0,2.0,1.0,7,3,1
2023006225,2,20.0,1.0,1.0,2,1,1
2023006226,3,70.0,1.0,2.0,5,1,6
2023006227,2,30.0,4.0,2.0,6,1,7
2023006228,3,70.0,1.0,2.0,3,2,1
2023006229,3,30.0,1.0,2.0,1,2,1
2023006230,3,60.0,1.0,1.0,4,1,5
2023006231,3,30.0,3.0,4.0,3,2,5
2023006232,3,20.0,1.0,3.0,1,2,1
2023006233,3,50.0,3.0,1.0,3,2,1
2023006234,3,30.0,9.0,,5,1,1
2023006235,3,50.0,8.0,1.0,4,2,5
2023006236,3,40.0,4.0,2.0,7,2,7
2023006237,3,30.0,1.0,1.0,3,2,1
2023006238,3,70.0,4.0,1.0,4,1,1
2023006239,3,30.0,1.0,1.0,2,1,1
2023006240,3,50.0,4.0,1.0,2,1,6
2023006241,3,30.0,1.0,1.0,5,1,1
2023006242,2,40.0,1.0,1.0,5,1,4
2023006243,3,30.0,1.0,2.0,2,1,4
2023006244,3,30.0,2.0,1.0,3,2,6
2023006245,3,30.0,1.0,2.0,7,1,1
2023006246,3,30.0,1.0,2.0,1,1,1
2023006247,2,30.0,3.0,1.0,1,1,6
2023006248,3,40.0,1.0,1.0,7,1,1
2023006249,3,40.0,1.0,1.0,2,2,1
2023006250,2,20.0,1.0,1.0,1,1,1
2023006251,3,30.0,1.0,3.0,3,2,1
2023006252,3,30.0,1.0,2.0,1,1,7
2023006253,3,30.0,8.0,1.0,6,2,1
2023006254,1,30.0,1.0,3.0,1,1,6
2023006255,3,30.0,1.0,2.0,7,1,1
2023006256,3,70.0,1.0,3.0,6,2,1
2023006257,3,50.0,9.0,1.0,7,1,6
2023006258,3,30.0,1.0,2.0,2,1,6
2023006259,3,20.0,1.0,1.0,4,2,1
2023006260,3,50.0,1.0,2.0,4,1,1
2023006261,2,30.0,2.0,1.0,3,2,1
2023006262,3,50.0,4.0,2.0,4,1,1
2023006263,2,70.0,1.0,1.0,5,1,6
2023006264,3,40.0,1.0,2.0,2,1,1
2023006265,3,30.0,1.0,2.0,6,1,1
2023006266,3,50.0,1.0,1.0,6,1,1
2023006267,3,70.0,1.0,1.0,4,1,1
2023006268,2,40.0,1.0,2.0,1,2,1
2023006269,3,40.0,1.0,1.0,4,2,1
2023006270,3,30.0,3.0,1.0,2,2,1
2023006271,3,30.0,1.0,2.0,1,1,5
2023006272,3,50.0,1.0,2.0,1,1,1
2023006273,2,70.0,1.0,1.0,6,1,1
2023006274,3,40.0,1.0,1.0,7,1,5
2023006275,3,50.0,1.0,2.0,2,2,1
2023006276,3,30.0,1.0,2.0,3,2,7
2023006277,3,30.0,2.0,1.0,3,1,1
2023006278,3,30.0,8.0,1.0,2,1,1
2023006279,3,30.0,2.0,1.0,6,2,1
2023006280,3,40.0,1.0,3.0,7,1,7
2023006281,3,30.0,5.0,1.0,2,2,1
2023006282,3,50.0,1.0,1.0,2,2,1
2023006283,3,60.0,1.0,1.0,1,1,5
2023006284,3,30.0,1.0,1.0,7,1,6
2023006285,3,30.0,1.0,2.0,1,2,6
2023006286,3,40.0,4.0,1.0,2,2,1
2023006287,3,70.0,1.0,1.0,6,1,4
2023006288,3,40.0,1.0,1.0,1,1,1
2023006289,3,20.0,1.0,1.0,5,2,1
2023006290,3,20.0,2.0,2.0,2,1,1
2023006291,2,30.0,2.0,1.0,7,1,4
2023006292,3,30.0,1.0,2.0,1,1,1
2023006293,3,60.0,1.0,1.0,3,1,6
2023006294,3,60.0,2.0,1.0,2,1,1
2023006295,3,30.0,1.0,1.0,7,1,1
2023006296,3,30.0,1.0,3.0,7,1,1
2023006297,3,30.0,1.0,1.0,2,1,1
2023006298,2,70.0,1.0,2.0,2,2,1
2023006299,3,30.0,1.0,1.0,4,1,1
2023006300,3,40.0,1.0,1.0,2,1,7
2023006301,3,30.0,1.0,1.0,3,1,6
2023006302,3,40.0,4.0,3.0,1,1,1
2023006303,3,30.0,1.0,1.0,2,2,1
2023006304,3,30.0,1.0,2.0,6,1,1
2023006305,3,40.0,1.0,4.0,5,1,1
2023006306,3,40.0,1.0,1.0,6,2,1
2023006307,3,30.0,1.0,1.0,6,2,6
2023006308,3,30.0,9.0,,1,1,6
2023006309,3,30.0,1.0,1.0,3,2,1
2023006310,3,30.0,1.0,1.0,4,2,4
2023006311,3,40.0,1.0,1.0,7,3,1
2023006312,3,70.0,1.0,2.0,3,1,1
2023006313,3,20.0,9.0,2.0,6,3,6
2023006314,3,30.0,1.0,3.0,4,1,1
2023006315,3,30.0,3.0,1.0,1,2,1
2023006316,3,30.0,9.0,1.0,7,1,7
2023006317,3,30.0,1.0,1.0,4,1,4
2023006318,3,50.0,1.0,1.0,1,1,1
2023006319,3,30.0,1.0,1.0,7,1,1
2023006320,2,40.0,3.0,1.0,3,1,5
2023006321,3,70.0,1.0,2.0,6,1,1
2023006322,3,70.0,1.0,4.0,3,3,1
2023006323,3,70.0,1.0,1.0,4,2,6
2023006324,3,50.0,1.0,2.0,7,1,1
2023006325,2,70.0,4.0,2.0,5,2,4
2023006326,3,30.0,1.0,,6,2,1
2023006327,3,30.0,1.0,1.0,6,1,5
2023006328,3,20.0,1.0,5.0,3,2,5
2023006329,3,50.0,1.0,2.0,4,2,7
2023006330,2,70.0,1.0,5.0,2,1,1
2023006331,2,30.0,1.0,1.0,1,1,1
2023006332,3,40.0,1.0,1.0,2,1,1
2023006333,3,50.0,1.0,1.0,7,2,6
2023006334,3,70.0,1.0,5.0,2,1,1
2023006335,3,40.0,1.0,1.0,2,2,1
2023006336,3,70.0,3.0,1.0,4,1,1
2023006337,2,30.0,4.0,1.0,3,2,1
2023006338,3,30.0,1.0,1.0,6,2,4
2023006339,3,30.0,1.0,1.0,2,2,4
2023006340,3,30.0,4.0,1.0,7,2,1
2023006341,3,20.0,1.0,,4,1,5
2023006342,3,50.0,5.0,1.0,3,2,4
2023006343,3,50.0,5.0,1.0,1,2,1
2023006344,3,50.0,1.0,1.0,3,2,1
2023006345,3,30.0,1.0,1.0,3,2,5
2023006346,2,30.0,1.0,1.0,2,1,1
2023006347,3,30.0,1.0,2.0,7,2,6
2023006348,3,20.0,5.0,1.0,4,1,1
2023006349,3,40.0,5.0,1.0,6,1,6
2023006350,3,30.0,1.0,1.0,7,1,4
2023006351,1,30.0,1.0,1.0,5,1,4
2023006352,3,50.0,1.0,1.0,1,2,1
2023006353,2,20.0,1.0,1.0,4,2,6
2023006354,3,70.0,1.0,2.0,6,2,1
2023006355,3,30.0,5.0,2.0,2,3,4
2023006356,3,70.0,1.0,1.0,4,2,6
2023006357,3,30.0,1.0,1.0,6,3,1
2023006358,3,40.0,1.0,2.0,5,2,6
2023006359,3,30.0,1.0,1.0,1,1,1
2023006360,3,60.0,1.0,1.0,7,1,4
2023006361,2,30.0,1.0,2.0,3,2,6
2023006362,3,30.0,1.0,1.0,6,2,1
2023006363,3,70.0,2.0,2.0,1,2,1
2023006364,3,30.0,1.0,1.0,7,2,1
2023006365,3,20.0,1.0,1.0,5,2,1
2023006366,3,30.0,3.0,2.0,1,1,1
2023006367,3,40.0,3.0,1.0,6,1,1
2023006368,2,30.0,1.0,1.0,1,2,1
2023006369,3,30.0,1.0,1.0,2,1,1
2023006370,3,30.0,3.0,1.0,3,3,4
2023006371,3,40.0,1.0,1.0,5,2,1
2023006372,3,50.0,1.0,1.0,2,1,1
2023006373,3,30.0,1.0,5.0,1,1,1
2023006374,3,30.0,1.0,2.0,1,2,6
2023006375,3,30.0,1.0,1.0,7,1,1
2023006376,2,30.0,1.0,2.0,4,1,5
2023006377,3,30.0,2.0,1.0,2,1,1
2023006378,3,30.0,3.0,1.0,5,2,1
2023006379,3,30.0,9.0,1.0,5,2,1
2023006380,3,70.0,1.0,2.0,7,1,1
2023006381,3,30.0,1.0,1.0,5,2,1
2023006382,3,40.0,2.0,1.0,6,2,1
2023006383,2,30.0,1.0,2.0,6,1,1
2023006384,3,30.0,1.0,1.0,6,1,4
2023006385,3,70.0,1.0,1.0,5,2,1
2023006386,3,30.0,1.0,1.0,1,1,1
2023006387,3,20.0,1.0,1.0,6,1,1
2023006388,3,40.0,1.0,1.0,1,1,4
2023006389,3,30.0,8.0,1.0,7,1,1
2023006390,3,20.0,1.0,1.0,2,1,1
2023006391,2,30.0,9.0,1.0,3,2,6
2023006392,3,30.0,3.0,1.0,7,1,1
2023006393,3,40.0,1.0,5.0,5,2,1
2023006394,3,30.0,2.0,1.0,1,2,6
2023006395,3,30.0,1.0,2.0,2,1,1
2023006396,3,30.0,1.0,2.0,5,2,4
2023006397,3,30.0,1.0,1.0,3,1,1
2023006398,3,70.0,1.0,1.0,5,2,1
2023006399,3,20.0,1.0,1.0,6,1,1
2023006400,3,70.0,1.0,2.0,4,1,1
2023006401,3,40.0,1.0,1.0,5,1,6
2023006402,3,50.0,1.0,1.0,4,1,1
2023006403,3,30.0,1.0,1.0,3,1,1
2023006404,3,30.0,1.0,1.0,4,2,1
2023006405,2,70.0,1.0,1.0,3,2,5
2023006406,3,70.0,4.0,3.0,2,3,6
2023006407,3,30.0,1.0,1.0,4,2,1
2023006408,3,30.0,2.0,1.0,6,2,1
2023006409,3,30.0,1.0,2.0,5,1,1
2023006410,3,70.0,1.0,2.0,5,1,5
2023006411,2,30.0,1.0,1.0,2,2,1
2023006412,3,40.0,1.0,1.0,7,1,1
2023006413,3,50.0,9.0,1.0,1,1,1
2023006414,3,50.0,1.0,1.0,6,2,6
2023006415,3,40.0,1.0,1.0,6,1,1
2023006416,3,30.0,1.0,1.0,3,1,1
2023006417,3,70.0,1.0,1.0,6,1,1
2023006418,3,40.0,2.0,3.0,1,3,1
2023006419,3,50.0,1.0,1.0,1,3,7
2023006420,3,30.0,3.0,1.0,2,2,5
2023006421,3,40.0,1.0,5.0,2,2,5
2023006422,3,30.0,1.0,2.0,7,1,1
2023006423,2,30.0,1.0,1.0,7,1,4
2023006424,3,50.0,1.0,1.0,4,1,1
2023006425,3,30.0,3.0,4.0,6,1,1
2023006426,2,40.0,1.0,1.0,4,1,5
2023006427,3,30.0,1.0,2.0,4,1,1
2023006428,3,40.0,9.0,2.0,4,1,1
2023006429,3,30.0,1.0,,4,1,1
2023006430,3,40.0,1.0,2.0,5,1,1
2023006431,3,30.0,1.0,5.0,7,2,5
2023006432,3,50.0,1.0,1.0,2,1,1
2023006433,3,60.0,1.0,1.0,3,1,4
2023006434,3,30.0,1.0,2.0,7,1,5
2023006435,3,30.0,4.0,1.0,3,2,5
2023006436,3,40.0,1.0,2.0,3,1,6
2023006437,3,40.0,3.0,1.0,3,1,1
2023006438,2,50.0,1.0,1.0,3,1,1
2023006439,2,40.0,1.0,1.0,5,1,1
2023006440,3,30.0,2.0,1.0,7,1,1
2023006441,3,30.0,5.0,1.0,2,1,1
2023006442,2,30.0,1.0,1.0,6,1,6
2023006443,3,30.0,1.0,1.0,4,2,1
2023006444,2,40.0,2.0,1.0,4,1,6
2023006445,3,30.0,8.0,2.0,7,2,4
2023006446,3,70.0,9.0,2.0,4,1,6
2023006447,3,60.0,1.0,1.0,7,1,6
2023006448,3,70.0,1.0,1.0,2,1,1
2023006449,2,70.0,1.0,1.0,7,2,4
2023006450,3,30.0,5.0,1.0,2,1,1
2023006451,3,60.0,1.0,1.0,6,1,7
2023006452,3,30.0,1.0,2.0,5,1,5
2023006453,3,20.0,5.0,1.0,5,1,1
2023006454,3,50.0,1.0,2.0,6,1,6
2023006455,3,30.0,2.0,2.0,4,1,1
2023006456,3,70.0,1.0,1.0,7,2,1
2023006457,3,40.0,1.0,1.0,6,2,1
2023006458,3,50.0,1.0,,2,1,6
2023006459,2,30.0,1.0,1.0,4,2,6
2023006460,3,40.0,1.0,1.0,7,1,1
2023006461,3,20.0,1.0,1.0,5,2,1
2023006462,3,60.0,1.0,1.0,6,2,1
2023006463,3,30.0,9.0,1.0,4,1,1
2023006464,3,40.0,1.0,1.0,5,2,1
2023006465,3,30.0,1.0,1.0,7,1,4
2023006466,2,30.0,1.0,1.0,1,1,1
2023006467,3,30.0,1.0,1.0,7,2,5
2023006468,2,30.0,9.0,1.0,3,1,1
2023006469,3,50.0,1.0,2.0,1,1,1
2023006470,3,30.0,1.0,2.0,6,1,1
2023006471,3,30.0,4.0,1.0,4,2,1
2023006472,3,40.0,1.0,1.0,4,1,1
2023006473,3,30.0,1.0,2.0,2,1,1
2023006474,3,30.0,4.0,1.0,3,1,1
2023006475,3,60.0,2.0,1.0,5,1,4
2023006476,3,30.0,1.0,,4,2,1
2023006477,3,30.0,1.0,1.0,5,1,1
2023006478,2,30.0,5.0,1.0,5,2,1
2023006479,3,30.0,1.0,5.0,5,2,1
2023006480,2,30.0,2.0,1.0,7,1,1
2023006481,3,30.0,9.0,3.0,1,1,1
2023006482,3,50.0,1.0,1.0,5,2,1
2023006483,3,20.0,1.0,1.0,2,1,1
2023006484,1,30.0,1.0,1.0,7,2,1
2023006485,3,30.0,1.0,2.0,1,2,1
2023006486,3,40.0,1.0,1.0,1,2,1
2023006487,3,70.0,8.0,1.0,4,3,6
2023006488,3,30.0,1.0,2.0,3,1,1
2023006489,3,70.0,1.0,1.0,3,1,1
2023006490,3,30.0,2.0,1.0,6,1,1
2023006491,3,20.0,1.0,1.0,4,1,7
2023006492,3,30.0,1.0,2.0,3,1,1
2023006493,3,30.0,1.0,2.0,5,1,1
2023006494,3,30.0,1.0,1.0,2,1,4
2023006495,3,30.0,4.0,1.0,5,1,1
2023006496,2,30.0,1.0,1.0,3,1,7
2023006497,3,30.0,1.0,1.0,3,1,1
2023006498,2,30.0,1.0,1.0,7,1,1
2023006499,3,30.0,3.0,2.0,2,2,1
2023006500,3,70.0,5.0,5.0,1,1,5
2023006501,3,30.0,1.0,2.0,1,2,1
2023006502,2,50.0,2.0,1.0,2,2,1
2023006503,3,40.0,1.0,1.0,7,2,1
2023006504,1,30.0,1.0,1.0,1,1,1
2023006505,2,30.0,3.0,1.0,7,2,1
2023006506,3,30.0,1.0,1.0,3,1,6
2023006507,3,40.0,1.0,1.0,1,2,1
2023006508,3,30.0,1.0,2.0,3,1,1
2023006509,3,30.0,1.0,1.0,4,2,4
2023006510,3,30.0,1.0,3.0,5,2,6
2023006511,2,70.0,1.0,1.0,1,1,6
2023006512,3,30.0,1.0,1.0,4,2,7
2023006513,3,40.0,1.0,1.0,6,1,1
2023006514,3,30.0,1.0,1.0,1,1,1
2023006515,3,70.0,1.0,5.0,4,1,1
2023006516,3,30.0,2.0,1.0,2,1,1
2023006517,3,30.0,1.0,3.0,4,1,1
2023006518,3,70.0,9.0,1.0,3,1,4
2023006519,3,50.0,5.0,1.0,2,1,1
2023006520,2,30.0,1.0,1.0,7,2,1
2023006521,3,30.0,1.0,2.0,2,1,4
2023006522,3,50.0,,1.0,3,1,6
2023006523,3,60.0,1.0,4.0,1,1,5
2023006524,3,30.0,1.0,1.0,2,1,1
2023006525,2,40.0,1.0,1.0,1,2,6
2023006526,3,40.0,1.0,1.0,5,1,1
2023006527,2,30.0,5.0,1.0,7,1,4
2023006528,3,40.0,5.0,,4,2,1
2023006529,3,30.0,1.0,2.0,7,1,1
2023006530,3,70.0,1.0,1.0,4,1,1
2023006531,3,50.0,1.0,1.0,3,2,7
2023006532,3,40.0,1.0,1.0,3,1,1
2023006533,3,30.0,2.0,1.0,6,2,5
2023006534,1,30.0,2.0,1.0,4,1,1
2023006535,2,30.0,1.0,1.0,5,1,1
2023006536,3,40.0,1.0,2.0,3,1,1
2023006537,3,40.0,1.0,1.0,5,1,1
2023006538,3,30.0,5.0,2.0,6,2,4
2023006539,3,40.0,1.0,1.0,3,1,1
2023006540,3,60.0,1.0,1.0,2,2,6
2023006541,3,20.0,2.0,1.0,6,1,1
2023006542,3,30.0,2.0,2.0,1,1,1
2023006543,3,50.0,5.0,2.0,4,2,4
2023006544,3,30.0,1.0,1.0,1,1,6
2023006545,3,40.0,1.0,1.0,6,1,4
2023006546,2,30.0,1.0,2.0,4,1,1
2023006547,3,70.0,5.0,2.0,6,1,1
2023006548,3,30.0,2.0,2.0,3,1,1
2023006549,2,30.0,3.0,1.0,1,2,1
2023006550,3,30.0,1.0,1.0,6,2,1
2023006551,3,30.0,2.0,2.0,6,2,1
2023006552,3,30.0,1.0,1.0,5,2,1
2023006553,3,30.0,1.0,1.0,6,3,1
2023006554,1,70.0,1.0,1.0,3,1,1
2023006555,3,70.0,1.0,1.0,6,1,1
2023006556,3,30.0,1.0,4.0,2,2,5
2023006557,3,40.0,4.0,3.0,1,1,4
2023006558,2,30.0,2.0,1.0,1,1,4
2023006559,3,60.0,1.0,1.0,7,1,1
2023006560,3,40.0,1.0,2.0,2,3,1
2023006561,3,20.0,1.0,1.0,4,3,1
2023006562,3,50.0,1.0,1.0,3,2,5
2023006563,3,50.0,1.0,1.0,2,1,1
2023006564,3,30.0,4.0,1.0,6,1,1
2023006565,2,70.0,1.0,,5,1,1
2023006566,3,70.0,3.0,1.0,3,2,1
2023006567,3,30.0,2.0,1.0,2,2,5
2023006568,3,40.0,1.0,2.0,2,2,1
2023006569,3,70.0,1.0,3.0,1,1,1
2023006570,3,30.0,2.0,2.0,1,1,1
2023006571,3,30.0,1.0,1.0,1,1,1
2023006572,1,30.0,4.0,1.0,7,1,7
2023006573,2,70.0,2.0,2.0,3,1,1
2023006574,3,50.0,1.0,3.0,6,1,1
2023006575,2,30.0,9.0,1.0,4,3,1
